#  N           MDJ            Flux      Flux_Err       Index       IdxErr      UpperLimit     TS_VALUE     Prefactor    Pref_Err      T_START    T_STOP       NPRED
# Source: RBPLJ0221+2518, start time: 493776269, integration time: 3628800
     4   5.65120031E+04   8.854490E-13 4.6809E-11   9.517779E-01 1.3918E+01   3.903355E-09   -2.999E-04   8.646269E-18 7.5517E-02    395798669  399427469   2.102E-03
     5   5.65540031E+04   1.289982E-09 6.0154E-09   7.720821E-01 2.1587E-01   5.968219E-09    3.706E-01   1.928919E-14 9.9326E+00    399427469  403056269   3.433E+00
     6   5.65960031E+04   1.414139E-09 4.6524E-09   5.984295E-01 4.0629E-01   5.667377E-09    2.990E+00   3.042808E-14 1.2386E+01    403056269  406685069   3.974E+00
     7   5.66380031E+04   3.379338E-12 4.8815E-10   1.005152E+00 1.1380E+01   3.724576E-09   -1.030E-03   2.886416E-17 5.0030E-01    406685069  410313869   5.834E-03
     8   5.66800031E+04   1.208760E-12 1.7994E-10   9.434673E-01 1.0719E+01   2.269522E-09   -8.714E-04   1.204874E-17 2.1131E-01    410313869  413942669   3.523E-03
     9   5.67220031E+04   1.884243E-12 2.8951E-10   5.297916E-01 6.2141E+01   1.867002E-09   -2.720E-03   4.600554E-17 1.2079E+00    413942669  417571469   4.651E-03
    10   5.67640031E+04   7.975762E-11 1.9055E-10   1.536589E+00 1.2701E-01   5.477429E-09   -3.828E-03   1.597166E-16 4.4033E-02    417571469  421200269   1.482E-01
     1   5.68060031E+04   2.426203E-08 1.2670E-08   4.565882E+00 2.4648E+00   9.454966E-09    2.711E+00   3.282482E-18 2.7358E-03    421200269  424829069   3.637E+01
     2   5.68480031E+04   1.128848E-08 2.1654E-08   1.301768E+00 4.7606E-01   1.020658E-08    6.384E+00   4.384822E-14 1.4166E+01    424829069  428457869   2.860E+01
     3   5.68900031E+04   3.322138E-09 3.0031E-08   1.966520E+00 1.5126E+01   7.325198E-09    7.500E-02   1.868103E-15 1.0108E+01    428457869  432086669   5.484E+00
     4   5.69320031E+04   1.377932E-13 2.7223E-12   9.721501E-01 2.5823E+01   3.183193E-09   -6.588E-05   1.278946E-18 1.0752E-02    432086669  435715469   2.609E-04
     5   5.69740031E+04   2.754544E-08 1.3763E-08   1.295129E+00 3.0014E-01     Ignored       1.086E+01   1.089726E-13 6.8441E+00    435715469  439344269   5.058E+01
     6   5.70160031E+04   1.710689E-09 5.1927E-09   5.271803E-01 3.5383E-01   6.363952E-09    5.266E+00   4.195964E-14 1.5331E+01    439344269  442973069   5.354E+00
     7   5.70580031E+04   7.276634E-10 3.9638E-09   7.368210E-01 3.5145E-01   3.456595E-09    2.907E-01   1.176692E-14 7.3167E+00    442973069  446601869   2.019E+00
     8   5.71000031E+04   7.618754E-10 6.3564E-09   7.847368E-01 2.7184E-01   6.095120E-09    6.205E-02   1.107146E-14 9.9215E+00    446601869  450230669   1.698E+00
     9   5.71420031E+04   3.660953E-09 7.6171E-09   6.865792E-01 1.6362E-01   8.667873E-09    6.525E+00   6.594804E-14 1.5991E+01    450230669  453859469   1.018E+01
    10   5.71840031E+04   1.046809E-11 2.8489E-11   1.469810E+00 2.4115E-01   4.587830E-09   -7.786E-04   2.537815E-17 8.6543E-03    453859469  457488269   2.345E-02
     1   5.72260031E+04   6.239682E-12 8.3048E-10   7.424508E-01 1.6086E+01   2.571471E-09   -5.534E-03   9.966089E-17 1.6791E+00    457488269  461117069   1.957E-02
     2   5.72680031E+04   2.341050E-12 1.6150E-10   9.690443E-01 5.0569E+00   2.785830E-09   -6.863E-04   2.189815E-17 1.7877E-01    461117069  464745869   6.400E-03
     3   5.73100031E+04   3.598467E-09 4.0092E-09   7.801780E-01 4.8112E-01   6.873531E-09    3.647E+00   5.283492E-14 4.1390E+00    464745869  468374669   1.009E+01
     4   5.73520031E+04   8.759499E-10 4.5323E-09   1.071269E+00 1.6554E+00   5.327004E-09    4.513E-02   6.314450E-15 3.7134E+00    468374669  472003469   2.167E+00
     5   5.73940031E+04   3.724324E-13 6.4308E-13   1.412231E+00 4.0360E-01   5.770759E-09   -4.159E-04   1.062916E-18 3.0442E-04    472003469  475632269   9.061E-04
     6   5.74360031E+04   2.792141E-10 3.6004E-09   1.129418E+00 2.1855E-01   4.284597E-09   -1.122E-02   1.728390E-15 2.3299E+00    475632269  479261069   6.886E-01
