55427.489857200 17.414       0.033       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      11196370003323 35.3887340 25.2131200 3831     8     55427.491247200 526  17.433   22.056   27.971    1.650   2.108      0       131072 0           1           11196370 0.707158 159.262853 
55443.412087200 17.403       0.027       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10917828003026 35.3887820 25.2131190 3831     8     55443.414877200 538  17.398   21.710   27.949    2.050   2.488      0       131072 0           1           10917828 0.707158 159.262853 
55443.457747200 17.435       0.027       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10917810002999 35.3887480 25.2131280 3831     8     55443.460537200 538  17.431   21.771   27.954    1.950   2.393      0       131072 0           1           10917810 0.707158 159.262853 
55446.446747200 17.437       0.029       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10911977003293 35.3887730 25.2130810 3831     8     55446.449787200 541  17.439   22.009   27.938    1.750   2.152      0       131072 0           1           10911977 0.707158 159.262853 
55446.490057200 17.436       0.029       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10912051003301 35.3887640 25.2130960 3831     8     55446.493097200 541  17.427   22.004   27.933    1.750   2.195      0       131072 0           1           10912051 0.707158 159.262853 
55452.506497200 17.424       0.030       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10934727003221 35.3887200 25.2130970 3831     8     55452.510007200 547  17.447   21.902   27.982    1.750   2.191      0       131072 0           1           10934727 0.707158 159.262853 
55456.245507200 17.431       0.029       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      12937317002257 35.3888230 25.2131480 3831     8     55456.249297200 551  17.420   21.021   27.893    2.150   2.510      0       131072 0           1           12937317 0.707158 159.262853 
55456.319467200 17.450       0.027       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      12937243002720 35.3888220 25.2131430 3831     8     55456.323267200 551  17.450   21.524   27.960    1.850   2.232      0       131072 0           1           12937243 0.707158 159.262853 
55459.367277200 17.447       0.032       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      11040518002009 35.3887830 25.2131450 3831     8     55459.371287200 554  17.441   20.815   27.940    2.750   3.305      0       131072 0           1           11040518 0.707158 159.262853 
55459.412207200 17.443       0.032       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      11040608002176 35.3887760 25.2131330 3831     8     55459.416227200 554  17.433   21.005   27.948    2.450   3.109      0       131072 0           1           11040608 0.707158 159.262853 
55480.477577200 17.451       0.026       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      12806745002817 35.3888050 25.2131570 3831     8     55480.482747200 574  17.467   21.584   27.948    2.150   2.546      0       131072 0           1           12806745 0.707158 159.262853  
55480.521277200 17.437       0.027       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      12806768002540 35.3888000 25.2131750 3831     8     55480.526447200 574  17.439   21.384   27.912    2.150   2.694      0       131072 0           1           12806768 0.707158 159.262853 
55483.388857200 17.441       0.030       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10854346003096 35.3887560 25.2131080 3831     8     55483.394137200 577  17.444   21.776   27.939    1.950   2.374      0       131072 0           1           10854346 0.707158 159.262853 
55483.438467200 17.458       0.030       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10854118002912 35.3887610 25.2131220 3831     8     55483.443757200 577  17.455   21.636   27.914    2.050   2.602      0       131072 0           1           10854118 0.707158 159.262853 
55486.327917200 17.443       0.052       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      12703392002663 35.3888130 25.2131550 3831     8     55486.333297200 580  17.459   21.558   27.927    1.650   1.968      0       131072 0           1           12703392 0.707158 159.262853 
55495.397337200 17.471       0.038       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      16695491001601 35.3887990 25.2131490 3831     8     55495.402927200 590  17.450   20.372   27.916    2.550   3.205      0       131072 0           1           16695491 0.707158 159.262853 
55501.121357200 17.438       0.035       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10718764002336 35.3888110 25.2131360 3831     8     55501.127007200 596  17.397   21.013   27.844    2.550   2.963      0       131072 0           1           10718764 0.707158 159.262853 
55501.208857200 17.477       0.035       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10718862002114 35.3887950 25.2131320 3831     8     55501.214517200 596  17.496   21.078   27.926    3.250   3.779      0       131072 0           1           10718862 0.707158 159.262853 
55501.295517200 17.438       0.034       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10718822002767 35.3887750 25.2131510 3831     8     55501.301177200 596  17.426   21.495   27.945    2.350   2.799      0       131072 0           1           10718822 0.707158 159.262853 
55501.381527200 17.466       0.034       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10718613002474 35.3887780 25.2131330 3831     8     55501.387187200 596  17.453   21.228   27.931    2.750   3.209      0       131072 0           1           10718613 0.707158 159.262853 
55501.466657200 17.414       0.036       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10718777001948 35.3887910 25.2131380 3831     8     55501.472317200 596  17.408   20.806   27.877    3.150   3.747      0       131072 0           1           10718777 0.707158 159.262853 
55502.108427200 17.563       0.045       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10723240001134 35.3888160 25.2132280 3831     8     55502.114087200 597  17.539   19.912   27.771    6.150   7.637      0       131072 0           1           10723240 0.707158 159.262853 
55502.196667200 17.453       0.036       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10723100002292 35.3887790 25.2131180 3831     8     55502.202327200 597  17.429   21.195   27.908    2.650   3.215      0       131072 0           1           10723100 0.707158 159.262853 
55502.300867200 17.413       0.035       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10723188002324 35.3887950 25.2131340 3831     8     55502.306537200 597  17.430   21.201   27.953    3.050   3.518      0       131072 0           1           10723188 0.707158 159.262853 
55502.382047200 17.449       0.035       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10723126002493 35.3887870 25.2131540 3831     8     55502.387717200 597  17.451   21.274   27.942    2.750   3.247      0       131072 0           1           10723126 0.707158 159.262853 
55503.095917200 17.438       0.036       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10725317001593 35.3888260 25.2131490 3831     8     55503.101577200 598  17.428   20.360   27.829    3.850   4.519      0       131072 0           1           10725317 0.707158 159.262853 
55503.177257200 17.461       0.033       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10725531001970 35.3888070 25.2131320 3831     8     55503.182927200 598  17.469   20.891   27.910    3.450   4.206      0       131072 0           1           10725531 0.707158 159.262853 
55503.259377200 17.458       0.032       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10725553002209 35.3888200 25.2131380 3831     8     55503.265047200 598  17.461   21.130   27.927    3.350   3.860      0       131072 0           1           10725553 0.707158 159.262853 
55503.340357200 17.450       0.031       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10725381002596 35.3887620 25.2131540 3831     8     55503.346027200 598  17.429   21.343   27.927    2.750   3.192      0       131072 0           1           10725381 0.707158 159.262853 
55503.428117200 17.440       0.032       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10725375002247 35.3887960 25.2131280 3831     8     55503.433777200 598  17.438   21.122   27.910    2.850   3.351      0       131072 0           1           10725375 0.707158 159.262853 
55503.522947200 17.486       0.037       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10725514001706 35.3888020 25.2131520 3831     8     55503.528617200 598  17.496   20.508   27.814    2.950   3.548      0       131072 0           1           10725514 0.707158 159.262853 
55504.092657200 17.415       0.053       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10734868002091 35.3887770 25.2131190 3831     8     55504.098327200 599  17.410   20.861   27.854    2.650   3.166      0       131072 0           1           10734868 0.707158 159.262853 
55504.177967200 17.464       0.052       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10734812002678 35.3887870 25.2131260 3831     8     55504.183637200 599  17.505   21.439   27.941    2.050   2.449      0       131072 0           1           10734812 0.707158 159.262853 
55504.258717200 17.443       0.052       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10735097002933 35.3887540 25.2131110 3831     8     55504.264387200 599  17.441   21.777   27.956    1.750   2.216      0       131072 0           1           10735097 0.707158 159.262853 
55504.434347200 17.424       0.052       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10734778002536 35.3887760 25.2131010 3831     8     55504.440017200 599  17.406   21.339   27.915    2.050   2.534      0       131072 0           1           10734778 0.707158 159.262853 
55504.517207200 17.449       0.055       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10734885001810 35.3887920 25.2131760 3831     8     55504.522877200 599  17.429   20.667   27.811    2.550   3.034      0       131072 0           1           10734885 0.707158 159.262853 
55505.108537200 17.480       0.045       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10751685001869 35.3887830 25.2131300 3831     8     55505.114207200 600  17.432   20.591   27.827    3.450   4.162      0       131072 0           1           10751685 0.707158 159.262853 
55505.196227200 17.455       0.043       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10751735002261 35.3887900 25.2131330 3831     8     55505.201897200 600  17.438   21.045   27.918    3.050   3.571      0       131072 0           1           10751735 0.707158 159.262853 
55505.277577200 17.390       0.043       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10751835002296 35.3887560 25.2131200 3831     8     55505.283247200 600  17.384   21.108   27.945    3.150   3.685      0       131072 0           1           10751835 0.707158 159.262853 
55505.390347200 17.459       0.043       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10751639002606 35.3887510 25.2131010 3831     8     55505.396017200 600  17.461   21.414   27.949    2.050   2.561      0       131072 0           1           10751639 0.707158 159.262853 
55505.470927200 17.441       0.043       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10751737002469 35.3887620 25.2131090 3831     8     55505.476597200 600  17.445   21.287   27.909    2.050   2.456      0       131072 0           1           10751737 0.707158 159.262853 
55506.094197200 17.449       0.052       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10748190002060 35.3888020 25.2131290 3831     8     55506.099867200 601  17.460   20.790   27.841    2.750   3.033      0       131072 0           1           10748190 0.707158 159.262853 
55506.257757200 17.434       0.050       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10748236002877 35.3887750 25.2131370 3831     8     55506.263427200 601  17.462   21.624   27.970    1.950   2.330      0       131072 0           1           10748236 0.707158 159.262853 
55506.347627200 17.415       0.050       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10748442002934 35.3887390 25.2130920 3831     8     55506.353297200 601  17.421   21.816   27.958    1.550   1.888      0       131072 0           1           10748442 0.707158 159.262853 
55506.431647200 17.424       0.050       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10748159002557 35.3887950 25.2131110 3831     8     55506.437307200 601  17.406   21.361   27.907    1.950   2.364      0       131072 0           1           10748159 0.707158 159.262853 
55506.514897200 17.615       0.062       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10748441001272 35.3887730 25.2131360 3831     8     55506.520567200 601  17.888   20.171   27.758    3.050   3.811      0       131072 0           1           10748441 0.707158 159.262853 
55507.252827200 17.443       0.028       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10744772002521 35.3887990 25.2131470 3831     8     55507.258487200 602  17.438   21.341   27.926    2.650   3.098      0       131072 0           1           10744772 0.707158 159.262853 
55507.417657200 17.394       0.028       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10744774002318 35.3887800 25.2131180 3831     8     55507.423327200 602  17.404   21.165   27.933    2.950   3.395      0       131072 0           1           10744774 0.707158 159.262853 
55507.504307200 17.405       0.032       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      10744857001613 35.3887860 25.2131500 3831     8     55507.509967200 602  17.417   20.252   27.858    4.850   4.979      0       131072 0           1           10744857 0.707158 159.262853 
55579.208717200 17.496       0.033       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      9782925001735  35.3887540 25.2131400 3831     8     55579.210137200 678  17.507   20.549   27.929    2.250   2.719      0       131072 0           1           9782925  0.707158 159.262853 
55579.268927200 17.513       0.036       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      9782985001565  35.3887830 25.2131270 3831     8     55579.270347200 678  17.526   20.372   27.893    2.250   2.766      0       131072 0           1           9782985  0.707158 159.262853 
56545.281007200 17.514       0.053       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18261498002209 35.3888280 25.2131530 3831     8     56545.284287200 1619 17.633   21.184   27.653    2.150   2.489      0       131072 0           1           18261498 0.707158 159.262853 
56545.404287200 17.429       0.051       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18261575002933 35.3888160 25.2131580 3831     8     56545.407577200 1619 17.470   21.852   27.902    1.850   2.280      0       131072 0           1           18261575 0.707158 159.262853 
56562.408927200 17.456       0.031       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18316809002420 35.3888180 25.2131520 3831     8     56562.413397200 1636 17.455   21.316   27.938    2.450   2.966      0       131072 0           1           18316809 0.707158 159.262853 
56562.452607200 17.439       0.031       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18316837002456 35.3888080 25.2131380 3831     8     56562.457077200 1636 17.419   21.287   27.920    2.450   2.902      0       131072 0           1           18316837 0.707158 159.262853 
56562.485367200 17.444       0.032       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18316855002282 35.3888060 25.2131590 3831     8     56562.489847200 1636 17.430   21.129   27.915    2.750   3.325      0       131072 0           1           18316855 0.707158 159.262853 
56576.360427200 17.425       0.031       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      17688104002891 35.3888220 25.2131640 3831     8     56576.365607200 1650 17.420   21.696   27.935    2.050   2.447      0       131072 0           1           17688104 0.707158 159.262853 
56576.420097200 17.432       0.031       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      17688149002791 35.3888190 25.2131530 3831     8     56576.425267200 1650 17.434   21.589   27.937    2.250   2.685      0       131072 0           1           17688149 0.707158 159.262853 
56576.457757200 17.445       0.031       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      17688182002734 35.3888260 25.2131520 3831     8     56576.462937200 1650 17.452   21.492   27.934    2.350   2.741      0       131072 0           1           17688182 0.707158 159.262853 
56626.172647200 17.429       0.035       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18453723002588 35.3888210 25.2131530 3831     8     56626.177757200 1700 17.433   21.365   27.935    2.550   2.969      0       131072 0           1           18453723 0.707158 159.262853 
56676.096327200 17.410       0.076       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18950887002502 35.3888330 25.2131540 3831     8     56676.097647200 1748 17.479   21.367   28.009    2.250   2.640      0       131072 0           1           18950887 0.707158 159.262853 
56676.140757200 17.414       0.076       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18950717002683 35.3888270 25.2131590 3831     8     56676.142067200 1748 17.454   21.628   27.977    1.850   2.282      0       131072 0           1           18950717 0.707158 159.262853 
56676.188377200 17.439       0.077       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18950772002231 35.3888240 25.2131540 3831     8     56676.189687200 1748 17.444   21.188   27.934    1.950   2.286      0       131072 0           1           18950772 0.707158 159.262853 
56676.230247200 17.463       0.077       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18950829002094 35.3888170 25.2131540 3831     8     56676.231547200 1748 17.433   20.998   27.886    1.950   2.296      0       131072 0           1           18950829 0.707158 159.262853 
56676.272647200 17.406       0.081       38312080004196 35.3888270 25.2131460 02h21m33.32s 25d12m47.33s 2    0              1.860899e-07   189  189      178      17.408       0.006           17.438    17.437        17.441  17.437      0.034  0.024      18950921001440 35.3888410 25.2131640 3831     8     56676.273947200 1748 17.557   20.353   27.814    2.350   2.787      0       131072 0           1           18950921 0.707158 159.262853 
