#Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,SpectrumType,Spectral_Index,Unc_Spectral_Index,beta,Unc_beta,Cutoff,Unc_Cutoff,Exp_Index,Unc_Exp_Index,PowerLaw_Index,Flux30_100,Unc_Flux30_100,nuFnu30_100,Sqrt_TS30_100,Flux100_300,Unc_Flux100_300,nuFnu100_300,Sqrt_TS100_300,Flux300_1000,Unc_Flux300_1000,nuFnu300_1000,Sqrt_TS300_1000,Flux1000_3000,Unc_Flux1000_3000,nuFnu1000_3000,Sqrt_TS1000_3000,Flux3000_10000,Unc_Flux3000_10000,nuFnu3000_10000,Sqrt_TS3000_10000,Flux10000_100000,Unc_Flux10000_100000,nuFnu10000_100000,Sqrt_TS10000_100000,Variability_Index,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Flux_History,Unc_Flux_History,Extended_Source_Name,0FGL_Name,1FGL_Name,2FGL_Name,1FHL_Name,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,ASSOC1,ASSOC2,Flags
3FGL J0000.1+6545,0.0377,65.7517,117.69388,3.4029577,0.06284451,0.04810473,41.03,0.1019,0.078,41.03,185,6.813125,1159.0813,1.005343E-12,1.4910649E-13,1.0159622E-9,1.5759212E-10,1.3569529E-11,2.0731739E-12,3.396615,PowerLaw,2.410956,0.08232082,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,2.410956,,,,,1.8083163E-8,"(-8.39548E-9, 8.236045E-9)",4.1752856E-12,2.1687548,6.9407333E-9,"(-1.3528098E-9, 1.3669199E-9)",4.543647E-12,5.269711,1.2366493E-9,"(-2.2512775E-10, 2.3434676E-10)",2.8553431E-12,6.02224,5.78052E-11,"(-4.04457E-11, 4.8533958E-11)",3.7841312E-13,1.5091934,2.8396294E-11,"(-1.484277E-11, 1.91547E-11)",4.3172041E-13,2.4211686,40.753517,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,"(6.361567E-8, 2.6776616E-8, 2.1942302E-8, 2.316104E-8, 4.5728765E-8, 2.1815888E-8, 6.494508E-8, 3.801321E-9, 2.0431614E-8, 4.6078192E-8, 2.064964E-8, 2.501399E-10, 5.4711105E-8, 3.1079146E-8, 2.0441702E-8, 6.3297726E-8, 1.7392562E-8, 4.563069E-8, 1.597923E-8, 5.6245096E-8, 2.6006035E-8, 4.288174E-8, 1.5169425E-8, 2.3872177E-8, 6.6602766E-8, 3.294221E-8, 8.266333E-9, 8.387634E-9, 4.0316163E-8, 0.0, 0.0, 4.3440398E-8, 3.9936264E-8, 7.5403285E-8, 1.6008373E-8, 1.2333229E-8, 9.308368E-9, 5.200343E-8, 8.113213E-9, 1.6923773E-8, 3.9250234E-9, 0.0, 0.0, 4.4501885E-8, 0.0, 3.878327E-8, 0.0, 0.0)","(-2.777704E-8, 2.9767953E-8, NaN, 3.014306E-8, -2.113526E-8, 2.7163221E-8, NaN, 2.5328772E-8, -3.2591107E-8, 3.5449258E-8, NaN, 2.7046573E-8, -2.9134158E-8, 3.221456E-8, NaN, 2.7975421E-8, NaN, 2.4231719E-8, -3.2256352E-8, 3.414165E-8, NaN, 2.5048122E-8, NaN, 3.3693087E-8, -2.7454568E-8, 2.831728E-8, -1.9682663E-8, 2.430422E-8, NaN, 2.5471913E-8, -2.5254863E-8, 2.6980922E-8, NaN, 2.4150275E-8, -2.4226084E-8, 2.6395083E-8, NaN, 2.4914588E-8, -2.506556E-8, 2.6839773E-8, -1.9890852E-8, 2.2628017E-8, -2.6667802E-8, 2.8196077E-8, -1.4017217E-8, 1.9104737E-8, -2.1262574E-8, 2.3689848E-8, -2.6915313E-8, 2.7997375E-8, -2.5600036E-8, 2.7345335E-8, NaN, 2.4705882E-8, NaN, 1.8078634E-8, -2.7460816E-8, 2.9935443E-8, NaN, 2.1193786E-8, NaN, 2.0448619E-8, -2.3492367E-8, 2.6242201E-8, -2.5095767E-8, 2.8685536E-8, -2.898432E-8, 3.0430492E-8, NaN, 2.3783503E-8, NaN, 2.7053245E-8, NaN, 2.1033399E-8, -2.680629E-8, 2.7808765E-8, NaN, 1.9826157E-8, NaN, 2.2640997E-8, NaN, 2.5185184E-8, NaN, 1.8412733E-8, NaN, 2.9102619E-8, -2.4430516E-8, 2.6036655E-8, NaN, 2.5456638E-8, -2.5167529E-8, 2.7335783E-8, NaN, 2.1767425E-8, NaN, 2.0913118E-8)",,,,2FGL J2359.6+6543c,,,,,N,,,,,4
3FGL J0000.2-3738,0.0612,-37.6484,345.41052,-74.946754,0.045082767,0.041690763,-88.55,0.0731,0.0676,-88.55,589,5.0912857,3296.3293,1.9419782E-14,5.1474645E-15,2.0386605E-10,5.4225336E-11,2.4051041E-12,6.7043945E-13,1.4964566,PowerLaw,1.8667319,0.1793947,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1.8667319,,,,,9.876651E-11,"(NaN, 1.998812E-9)",2.4048505E-14,0.0,1.3424871E-10,"(NaN, 2.668786E-10)",9.363738E-14,0.55408174,1.4509034E-10,"(-5.8052327E-11, 6.8154656E-11)",3.5327822E-13,2.94116,7.452389E-11,"(-2.6238078E-11, 3.1975783E-11)",5.1979796E-13,4.1535,1.5907338E-11,"(-9.25702E-12, 1.4521368E-11)",2.99165E-13,3.4690897,44.845318,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,"(0.0, 0.0, 1.3247872E-8, 2.2728703E-9, 4.4758917E-9, 3.0652583E-9, 0.0, 2.7179505E-9, 0.0, 9.961292E-9, 3.6978194E-9, 0.0, 0.0, 3.5103331E-9, 0.0, 2.8261824E-9, 1.665203E-9, 0.0, 1.5537021E-9, 0.0, 9.231057E-10, 1.95371E-9, 6.5392523E-9, 1.0571828E-8, 0.0, 7.4034316E-9, 1.6356458E-9, 1.4743936E-9, 0.0, 2.2818598E-9, 0.0, 3.3563132E-9, 0.0, 3.7145929E-9, 3.0601566E-9, 0.0, 1.9511537E-9, 1.6758608E-9, 7.7385737E-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.580525E-9, 0.0, 1.3924737E-9)","(NaN, 3.746862E-9, NaN, 4.0719486E-9, -5.0989124E-9, 5.648723E-9, NaN, 4.949751E-9, NaN, 6.6033956E-9, -2.2598843E-9, 3.495251E-9, NaN, 4.496173E-9, NaN, 6.438078E-9, NaN, 3.015459E-9, -5.019931E-9, 6.2860583E-9, -2.4864661E-9, 4.4231694E-9, NaN, 6.0174505E-9, NaN, 4.5678283E-9, NaN, 7.030633E-9, NaN, 4.3510098E-9, NaN, 4.9640336E-9, NaN, 5.0361506E-9, NaN, 3.440797E-9, NaN, 5.604616E-9, NaN, 4.453914E-9, NaN, 4.954856E-9, -1.4018021E-9, 2.578053E-9, -4.0065524E-9, 5.3657767E-9, -4.778417E-9, 5.89756E-9, NaN, 2.2454996E-9, -4.62588E-9, 6.718715E-9, -1.3144906E-9, 2.4764655E-9, NaN, 7.699469E-9, NaN, 2.541104E-9, -2.1344944E-9, 3.8438452E-9, NaN, 2.6903162E-9, NaN, 6.7198056E-9, NaN, 4.4887996E-9, -2.3397628E-9, 3.4454237E-9, -2.6466858E-9, 4.473335E-9, NaN, 2.9278098E-9, NaN, 5.1448166E-9, NaN, 4.4113184E-9, NaN, 4.681274E-9, NaN, 3.5161696E-9, NaN, 3.1556149E-9, NaN, 5.7828946E-9, NaN, 4.2475894E-9, NaN, 5.5439013E-9, NaN, 3.710627E-9, NaN, 5.1582494E-9, NaN, 3.7258823E-9, -1.1101035E-9, 2.1232234E-9)",,,,,,,,,N,,,,,0
3FGL J0001.6+3535,0.4043,35.5905,111.661446,-26.188492,0.13117789,0.1031168,8.3,0.2127,0.1672,8.3,282,4.1995635,1104.2643,2.8728203E-13,6.6168716E-14,2.6811955E-10,6.930392E-11,3.385751E-12,7.9221894E-13,0.14679396,PowerLaw,2.3505216,0.18588926,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,2.3505216,,,,,9.511114E-9,"(-2.7004496E-9, 2.7298028E-9)",2.208787E-12,3.6021116,3.8392234E-10,"(NaN, 4.0574472E-10)",2.53063E-13,0.8953836,1.748465E-10,"(-7.933414E-11, 8.7497336E-11)",4.060499E-13,2.4614377,4.0214648E-11,"(-2.3464002E-11, 3.094555E-11)",2.650755E-13,2.0375946,2.2558044E-11,"(-1.3310538E-11, 1.8870919E-11)",3.5052367E-13,2.2922442,32.394287,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,"(0.0, 1.6083415E-9, 4.7204325E-9, 4.0400416E-9, 0.0, 1.9477092E-8, 0.0, 3.6864978E-9, 2.5962448E-8, 2.0496016E-9, 4.908234E-9, 2.6551177E-9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.685609E-8, 0.0, 8.222307E-9, 1.4049694E-9, 1.3346296E-8, 1.995652E-8, 1.1963268E-8, 1.8129999E-8, 5.697295E-9, 8.313849E-9, 2.1047114E-8, 5.4809064E-9, 1.3425504E-9, 2.1560795E-9, 4.0118104E-9, 4.3995048E-9, 4.599545E-9, 0.0, 0.0, 1.8270464E-8, 0.0, 5.8431127E-9, 0.0, 1.6740852E-8, 7.3379773E-9, 0.0, 0.0, 5.8741905E-9, 2.9024039E-9, 1.6676578E-8)","(NaN, 8.864805E-9, NaN, 1.2090117E-8, NaN, 9.8968025E-9, NaN, 1.0274306E-8, NaN, 1.0918025E-8, -1.0027703E-8, 1.1600782E-8, NaN, 1.430036E-8, NaN, 1.4321435E-8, -1.1441148E-8, 1.2566857E-8, NaN, 1.1944888E-8, NaN, 1.0117303E-8, NaN, 8.226018E-9, NaN, 7.333947E-9, NaN, 1.0161604E-8, NaN, 8.681137E-9, NaN, 8.536371E-9, NaN, 1.11066845E-8, NaN, 1.1602434E-8, -1.000152E-8, 1.2023135E-8, NaN, 7.9851565E-9, -5.303454E-9, 7.3685573E-9, NaN, 1.4210803E-8, -9.143027E-9, 1.1064812E-8, -1.1818122E-8, 1.3561413E-8, -9.9461035E-9, 1.1771797E-8, -1.4046933E-8, 1.4159833E-8, NaN, 1.4849376E-8, NaN, 1.1097434E-8, -1.1572243E-8, 1.3937709E-8, NaN, 1.0983152E-8, NaN, 1.2968104E-8, NaN, 1.3343535E-8, NaN, 1.0768005E-8, NaN, 1.011943E-8, NaN, 9.735189E-9, NaN, 8.133939E-9, NaN, 1.1281287E-8, -1.0488481E-8, 1.2589574E-8, NaN, 1.2445246E-8, NaN, 1.1140355E-8, NaN, 1.1401918E-8, -1.1108711E-8, 1.3181641E-8, NaN, 1.0630865E-8, NaN, 1.0502709E-8, NaN, 1.119728E-8, NaN, 1.2585134E-8, NaN, 1.11790515E-8, -9.886225E-9, 1.2055473E-8)",,,,,,,,,N,,,,,8
3FGL J0002.0-6722,0.524,-67.3703,310.13892,-49.061836,0.062659495,0.052976876,69.46,0.1016,0.0859,69.46,575,5.8887563,2466.7234,4.8296846E-14,1.0502457E-14,2.9211675E-10,6.366242E-11,3.3150323E-12,7.6071994E-13,1.3687011,PowerLaw,1.9460614,0.15851142,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1.9460614,,,,,5.3996607E-10,"(NaN, 2.788978E-9)",1.3044572E-13,0.19379114,6.487554E-10,"(-3.2932554E-10, 3.4911032E-10)",4.4826062E-13,2.039398,2.033252E-10,"(-6.8593485E-11, 7.6078616E-11)",4.9119573E-13,3.4451437,8.259541E-11,"(-2.6633333E-11, 3.1770694E-11)",5.706969E-13,4.773803,2.7682379E-11,"(-1.4029751E-11, 1.9058012E-11)",5.037352E-13,3.0557015,46.125,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,"(9.847341E-9, 0.0, 0.0, 0.0, 0.0, 2.462234E-9, 0.0, 3.7913064E-9, 2.0148638E-9, 6.3191026E-9, 0.0, 1.4904014E-8, 1.00709645E-8, 1.8839306E-9, 1.5092622E-9, 0.0, 4.9227857E-9, 6.6417787E-9, 0.0, 0.0, 2.0715532E-9, 3.5503438E-9, 4.0193493E-9, 0.0, 2.1533537E-9, 5.3883333E-9, 0.0, 9.93598E-10, 2.2063913E-9, 7.4064945E-9, 0.0, 8.646576E-9, 0.0, 9.595426E-10, 4.6385695E-9, 7.616776E-9, 8.502325E-9, 1.7283717E-9, 0.0, 3.1028295E-9, 3.7704044E-9, 1.483853E-9, 0.0, 1.21003865E-8, 5.6819496E-9, 2.9915799E-9, 0.0, 5.610767E-9)","(-5.0830544E-9, 6.491928E-9, NaN, 5.5532996E-9, NaN, 5.5747074E-9, NaN, 4.7742255E-9, NaN, 4.554591E-9, -2.0667146E-9, 3.873003E-9, NaN, 5.1034563E-9, -2.7027252E-9, 4.8068816E-9, NaN, 6.5781993E-9, -3.3924035E-9, 4.7251056E-9, NaN, 3.949329E-9, -6.526291E-9, 8.006184E-9, -5.501542E-9, 6.107072E-9, NaN, 6.617285E-9, -1.4004881E-9, 2.6127132E-9, NaN, 4.9118314E-9, -3.963892E-9, 5.2664024E-9, -4.406102E-9, 5.699213E-9, NaN, 4.110912E-9, NaN, 4.6542534E-9, NaN, 6.6380035E-9, NaN, 6.1085887E-9, -3.357628E-9, 4.6095483E-9, NaN, 3.073775E-9, NaN, 4.4411452E-9, -3.825693E-9, 5.317497E-9, NaN, 3.5688663E-9, NaN, 5.6854104E-9, NaN, 4.9541993E-9, -4.4753494E-9, 5.9315677E-9, NaN, 4.1047072E-9, -6.3250183E-9, 7.5702555E-9, NaN, 6.088434E-9, NaN, 3.571021E-9, -3.5207737E-9, 5.349256E-9, -4.1158574E-9, 4.9833493E-9, -6.4640586E-9, 7.58282E-9, NaN, 6.2215775E-9, NaN, 3.6113195E-9, NaN, 5.748705E-9, -3.6064496E-9, 4.7031516E-9, NaN, 6.097145E-9, NaN, 4.746542E-9, -5.634567E-9, 6.9787482E-9, -4.44308E-9, 5.579325E-9, -2.7292042E-9, 3.9432417E-9, NaN, 4.8191144E-9, -3.8103405E-9, 4.4494937E-9)",,,,,,,,,N,,,,,0
3FGL J0002.6+6218,0.6745,62.3006,117.301926,-0.03711618,0.037435345,0.0332416,-55.45,0.0607,0.0539,-55.45,233,17.971863,1011.5715,4.303313E-12,3.303588E-13,2.8448788E-9,2.1083864E-10,1.8383815E-11,1.7174584E-12,7.242747,LogParabola,2.086256,0.11109038,0.45006162,0.09239191,-Infinity,-Infinity,-Infinity,-Infinity,2.3474927,,,,,1.0546279E-8,"(-3.964173E-9, 3.9791876E-9)",2.9390568E-12,2.5938938,7.951372E-9,"(-9.2044194E-10, 9.354557E-10)",5.771295E-12,9.406416,2.4424045E-9,"(-2.2917102E-10, 2.2917102E-10)",5.555026E-12,13.335187,3.5836634E-10,"(-6.447649E-11, 6.9497914E-11)",2.0753633E-12,7.393691,4.088706E-15,"(NaN, 1.4814224E-11)",3.7882917E-17,0.0,48.02351,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,"(1.7089441E-8, 2.162658E-8, 1.347525E-8, 2.1777026E-8, 4.8691714E-8, 1.868714E-8, 0.0, 3.041603E-8, 3.1516507E-8, 1.6217141E-8, 4.6490904E-9, 1.7426938E-8, 7.983689E-9, 1.63044E-8, 1.8708691E-8, 3.654579E-8, 2.5423748E-8, 1.3176963E-8, 3.5332572E-8, 2.3440355E-8, 1.6949418E-8, 3.6911878E-8, 2.1863213E-8, 2.260148E-8, 1.691776E-8, 2.500357E-8, 2.937367E-8, 8.058548E-9, 6.6877592E-9, 2.0989818E-8, 2.0601135E-8, 2.2455831E-8, 1.4267601E-8, 8.8447525E-9, 2.2986839E-8, 2.0071035E-8, 1.3719091E-8, 1.2762642E-8, 1.759081E-8, 1.3810368E-8, 2.1162743E-8, 2.5167862E-8, 2.9352181E-8, 2.0002025E-8, 7.3354673E-9, 2.0808262E-8, 2.384002E-8, 1.9214975E-8)","(-9.269972E-9, 1.0693766E-8, -1.0360387E-8, 1.161911E-8, -8.387296E-9, 9.573381E-9, -8.6391125E-9, 9.605181E-9, -1.14342384E-8, 1.2215425E-8, -8.2504155E-9, 9.39456E-9, NaN, 9.488108E-9, -9.984807E-9, 1.1164254E-8, -9.149342E-9, 1.0057547E-8, -8.441429E-9, 9.415153E-9, NaN, 8.571476E-9, -7.979466E-9, 9.073174E-9, -6.8206067E-9, 8.077487E-9, -6.9202373E-9, 7.622063E-9, -7.7749895E-9, 8.695352E-9, -9.0067465E-9, 9.676741E-9, -8.293286E-9, 9.184246E-9, -6.362953E-9, 7.4513125E-9, -8.397494E-9, 9.135176E-9, -7.969885E-9, 8.905726E-9, -7.981372E-9, 8.966954E-9, -9.542455E-9, 1.0562084E-8, -7.823287E-9, 8.546525E-9, -7.8182145E-9, 8.595583E-9, -6.7787167E-9, 7.699826E-9, -8.623167E-9, 9.585194E-9, -8.891634E-9, 9.616931E-9, -7.767305E-9, 8.700268E-9, NaN, 8.936059E-9, -8.259649E-9, 9.0462535E-9, -7.712372E-9, 8.697144E-9, -8.620904E-9, 9.483727E-9, -7.0034556E-9, 7.99511E-9, -6.9114874E-9, 8.045647E-9, -7.615713E-9, 8.345097E-9, -8.060753E-9, 9.074923E-9, -7.2335142E-9, 8.203753E-9, -7.480744E-9, 8.6671665E-9, -7.748287E-9, 8.770091E-9, -6.9670403E-9, 7.89815E-9, -8.03561E-9, 8.980257E-9, -7.475383E-9, 8.288328E-9, -8.266056E-9, 9.142379E-9, -7.3200646E-9, 8.043603E-9, -6.8499717E-9, 7.98805E-9, -8.308495E-9, 9.182164E-9, -7.537385E-9, 8.343144E-9, -8.4586915E-9, 9.586397E-9)",,,,2FGL J0002.7+6220,,,,,N,,,,,0
3FGL J0003.4+3100,0.8576,31.0085,110.96407,-30.745094,0.11168931,0.10027985,12.78,0.1811,0.1626,12.78,421,6.2954803,572.5596,2.027107E-12,3.201652E-13,3.139312E-10,6.983024E-11,4.942978E-12,7.829387E-13,1.3099543,PowerLaw,2.5538373,0.13089997,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,2.5538373,,,,,8.628155E-9,"(-2.5255549E-9, 2.6621654E-9)",1.965434E-12,3.4303756,1.4514434E-9,"(-4.298247E-10, 4.4729298E-10)",9.35042E-13,3.560238,3.5792816E-10,"(-8.9974826E-11, 9.802194E-11)",8.1533554E-13,4.878904,1.9962473E-11,"(-1.9120844E-11, 2.6236575E-11)",1.2860129E-13,1.0545923,1.3432755E-12,"(NaN, 1.4262135E-11)",1.94365E-14,0.09969977,38.53599,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,"(0.0, 3.0072658E-9, 6.229363E-9, 1.5684723E-8, 1.8268409E-8, 1.3148466E-8, 8.040895E-9, 2.2509981E-8, 1.2509913E-8, 0.0, 8.079212E-9, 9.2866586E-9, 4.341689E-9, 2.2525793E-8, 5.0985087E-9, 1.4246659E-9, 4.9802784E-9, 0.0, 0.0, 1.3282311E-8, 0.0, 0.0, 8.8230045E-9, 3.1188165E-8, 2.0714435E-8, 1.1157382E-8, 0.0, 1.3629136E-8, 1.1033997E-8, 1.5031459E-8, 2.6454112E-8, 1.7199111E-8, 1.818061E-8, 3.673545E-9, 1.2046323E-8, 0.0, 0.0, 9.100765E-9, 2.2284084E-8, 0.0, 2.477156E-9, 0.0, 0.0, 2.443334E-8, 4.3776627E-8, 2.1124187E-8, 1.0467317E-8, 1.593996E-8)","(NaN, 1.2145352E-8, NaN, 1.1891139E-8, NaN, 1.2987592E-8, -1.0762061E-8, 1.2548074E-8, -1.1896679E-8, 1.4191538E-8, -1.0617256E-8, 1.2010922E-8, NaN, 1.3534107E-8, -1.3122615E-8, 1.5149718E-8, -1.1566043E-8, 1.3463758E-8, NaN, 1.1421602E-8, -7.421528E-9, 1.0285548E-8, NaN, 1.409352E-8, NaN, 9.796136E-9, -1.2255108E-8, 1.3874579E-8, NaN, 1.505084E-8, NaN, 1.2189308E-8, NaN, 1.361687E-8, NaN, 1.3240726E-8, NaN, 1.2996829E-8, -1.2323629E-8, 1.44291015E-8, NaN, 1.2100889E-8, NaN, 1.1479865E-8, NaN, 1.22466375E-8, -1.4427984E-8, 1.6019854E-8, -1.1406375E-8, 1.3718084E-8, NaN, 1.6098681E-8, NaN, 1.4172475E-8, -1.09043645E-8, 1.2675916E-8, NaN, 1.251976E-8, -1.3490878E-8, 1.5264073E-8, -1.4295855E-8, 1.6127379E-8, -1.3489299E-8, 1.5778726E-8, -1.1859017E-8, 1.451477E-8, NaN, 1.2059923E-8, -8.933613E-9, 1.0848146E-8, NaN, 1.2245214E-8, NaN, 6.61009E-9, NaN, 1.3772561E-8, -1.2009933E-8, 1.44323975E-8, NaN, 1.31626665E-8, NaN, 1.4013681E-8, NaN, 1.4125955E-8, NaN, 8.782911E-9, -1.1668911E-8, 1.27526585E-8, -1.5711649E-8, 1.7277937E-8, -1.3133608E-8, 1.4926048E-8, NaN, 1.23746595E-8, -1.0814555E-8, 1.2801868E-8)",,,,,,,,,N,,,,,0
3FGL J0003.5+5721,0.8903,57.3597,116.4863,-4.9115977,0.05464204,0.044589385,1.03,0.0886,0.0723,1.03,114,5.3806295,2119.9404,1.0864345E-13,2.2222196E-14,4.716472E-10,9.654752E-11,5.363181E-12,1.1166583E-12,1.8205503,PowerLaw,2.1830583,0.12580003,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,2.1830583,,,,,1.824735E-12,"(NaN, 3.0909675E-9)",4.3067996E-16,0.0,2.316435E-9,"(-6.7596434E-10, 6.923454E-10)",1.5566338E-12,3.5104773,4.8636317E-10,"(-1.351529E-10, 1.4342265E-10)",1.1479304E-12,4.009128,9.223522E-11,"(-3.4808222E-11, 4.0736782E-11)",6.198165E-13,3.345111,2.40953E-11,"(-1.1761147E-11, 1.6207317E-11)",3.9877254E-13,3.0137105,31.121365,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,"(1.8994019E-8, 0.0, 1.8834228E-9, 1.8504505E-9, 0.0, 0.0, 0.0, 1.3075856E-8, 5.5026974E-9, 4.0548547E-9, 0.0, 0.0, 0.0, 6.2305974E-9, 1.0558122E-8, 1.1811613E-9, 0.0, 1.510475E-8, 1.6054948E-8, 1.3505701E-8, 2.0093665E-8, 5.419678E-9, 0.0, 0.0, 1.5145453E-8, 0.0, 1.9320854E-8, 1.2802745E-8, 7.3940285E-9, 1.2175678E-8, 1.4344144E-8, 1.6658337E-8, 0.0, 0.0, 2.3507477E-8, 0.0, 1.2344633E-8, 0.0, 0.0, 1.1931873E-9, 1.0851679E-8, 6.720955E-9, 2.0424723E-8, 7.827221E-9, 4.338503E-9, 6.472154E-9, 2.3572002E-9, 9.74694E-9)","(-9.677445E-9, 1.22677495E-8, NaN, 1.3588066E-8, NaN, 1.5159674E-8, NaN, 1.3824196E-8, NaN, 1.3983813E-8, NaN, 1.3913188E-8, NaN, 1.4230499E-8, -1.2714825E-8, 1.4637171E-8, NaN, 1.6322693E-8, NaN, 1.5911882E-8, NaN, 1.1435918E-8, NaN, 9.414447E-9, NaN, 1.1075465E-8, NaN, 1.1736071E-8, NaN, 1.32072095E-8, NaN, 9.717376E-9, NaN, 1.0807739E-8, -1.1052771E-8, 1.34699345E-8, -9.342067E-9, 1.1231904E-8, -1.1283177E-8, 1.2766871E-8, -1.0685786E-8, 1.2639386E-8, NaN, 1.015249E-8, NaN, 6.916239E-9, NaN, 1.2225015E-8, -1.171936E-8, 1.349527E-8, NaN, 1.3989663E-8, -1.0717968E-8, 1.2705391E-8, -6.398668E-9, 8.726232E-9, NaN, 1.1314484E-8, -6.820577E-9, 9.027159E-9, -1.2654413E-8, 1.4320094E-8, -1.02429505E-8, 1.2454191E-8, NaN, 9.581101E-9, NaN, 1.1530126E-8, -1.2073768E-8, 1.3323715E-8, NaN, 1.0233452E-8, -1.02609095E-8, 1.2054519E-8, NaN, 1.0696069E-8, NaN, 1.0289027E-8, NaN, 1.1827983E-8, -7.62449E-9, 1.0469043E-8, NaN, 1.1729883E-8, -1.3858133E-8, 1.526248E-8, NaN, 1.0910948E-8, NaN, 1.211002E-8, NaN, 1.2019594E-8, NaN, 9.947955E-9, -8.102318E-9, 1.0769313E-8)",,,,,,,,,N,,,,,0
